deal_id,stage,stage_order,stage_duration_days,rep,region,segment,seller_tenure_years,seller_tenure_bucket,approval_count,quote_revisions,outcome
2168,Lead,1,4.06,REP_063,EMEA,Mid-Market,2.1,1-3,3,2,Won
2168,Qualify,2,2.93,REP_063,EMEA,Mid-Market,2.1,1-3,3,2,Won
2168,Opportunity,3,4.24,REP_063,EMEA,Mid-Market,2.1,1-3,3,2,Won
2168,Quote,4,0.42,REP_063,EMEA,Mid-Market,2.1,1-3,3,2,Won
2168,Close,5,2.69,REP_063,EMEA,Mid-Market,2.1,1-3,3,2,Won
2169,Lead,1,0.25,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Lost
2169,Qualify,2,4.64,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Lost
2169,Opportunity,3,17.13,REP_021,APAC,Mid-Market,2.4,1-3,4,2,Lost
2170,Lead,1,18.59,REP_017,EMEA,Enterprise,6.1,6+,3,2,Won
2170,Qualify,2,5.9,REP_017,EMEA,Enterprise,6.1,6+,3,2,Won
2170,Opportunity,3,4.67,REP_017,EMEA,Enterprise,6.1,6+,3,2,Won
2170,Quote,4,13.87,REP_017,EMEA,Enterprise,6.1,6+,3,2,Won
2170,Close,5,8.35,REP_017,EMEA,Enterprise,6.1,6+,3,2,Won
2171,Lead,1,2.6,REP_085,North America,SMB,2.7,1-3,2,1,Won
2171,Qualify,2,7.87,REP_085,North America,SMB,2.7,1-3,2,1,Won
2171,Opportunity,3,19.96,REP_085,North America,SMB,2.7,1-3,2,1,Won
2171,Quote,4,4.37,REP_085,North America,SMB,2.7,1-3,2,1,Won
2171,Close,5,5.73,REP_085,North America,SMB,2.7,1-3,2,1,Won
2172,Lead,1,5.83,REP_041,North America,Enterprise,5.9,3-6,1,3,Won
2172,Qualify,2,7.05,REP_041,North America,Enterprise,5.9,3-6,1,3,Won
2172,Opportunity,3,18.96,REP_041,North America,Enterprise,5.9,3-6,1,3,Won
2172,Quote,4,4.3,REP_041,North America,Enterprise,5.9,3-6,1,3,Won
2172,Close,5,3.69,REP_041,North America,Enterprise,5.9,3-6,1,3,Won
2173,Lead,1,8.71,REP_074,North America,Mid-Market,2.5,1-3,3,3,Won
2173,Qualify,2,10.75,REP_074,North America,Mid-Market,2.5,1-3,3,3,Won
2173,Opportunity,3,6.45,REP_074,North America,Mid-Market,2.5,1-3,3,3,Won
2173,Quote,4,19.16,REP_074,North America,Mid-Market,2.5,1-3,3,3,Won
2173,Close,5,11.73,REP_074,North America,Mid-Market,2.5,1-3,3,3,Won
2174,Lead,1,3.45,REP_079,EMEA,SMB,4.8,3-6,2,1,Won
2174,Qualify,2,2.12,REP_079,EMEA,SMB,4.8,3-6,2,1,Won
2174,Opportunity,3,11.36,REP_079,EMEA,SMB,4.8,3-6,2,1,Won
2174,Quote,4,13.86,REP_079,EMEA,SMB,4.8,3-6,2,1,Won
2174,Close,5,1.65,REP_079,EMEA,SMB,4.8,3-6,2,1,Won
2175,Lead,1,1.9,REP_112,North America,Enterprise,2.6,1-3,1,2,Won
2175,Qualify,2,2.92,REP_112,North America,Enterprise,2.6,1-3,1,2,Won
2175,Opportunity,3,3.95,REP_112,North America,Enterprise,2.6,1-3,1,2,Won
2175,Quote,4,26.93,REP_112,North America,Enterprise,2.6,1-3,1,2,Won
2175,Close,5,5.29,REP_112,North America,Enterprise,2.6,1-3,1,2,Won
2176,Lead,1,0.69,REP_171,North America,SMB,4.4,3-6,0,0,Lost
2176,Qualify,2,4.15,REP_171,North America,SMB,4.4,3-6,0,0,Lost
2176,Opportunity,3,6.35,REP_171,North America,SMB,4.4,3-6,0,0,Lost
2177,Lead,1,2.17,REP_153,North America,Mid-Market,2.2,1-3,1,0,Lost
2177,Qualify,2,5.02,REP_153,North America,Mid-Market,2.2,1-3,1,0,Lost
2177,Opportunity,3,4.74,REP_153,North America,Mid-Market,2.2,1-3,1,0,Lost
2177,Quote,4,5.67,REP_153,North America,Mid-Market,2.2,1-3,1,0,Lost
2178,Lead,1,4.39,REP_069,North America,Mid-Market,0.6,0-1,2,1,Lost
2178,Qualify,2,4.42,REP_069,North America,Mid-Market,0.6,0-1,2,1,Lost
2179,Lead,1,4.66,REP_059,North America,SMB,1.9,1-3,2,2,Lost
2179,Qualify,2,1.94,REP_059,North America,SMB,1.9,1-3,2,2,Lost
2179,Opportunity,3,7.99,REP_059,North America,SMB,1.9,1-3,2,2,Lost
2180,Lead,1,1.47,REP_139,APAC,Enterprise,2.6,1-3,4,2,Lost
2180,Qualify,2,4.14,REP_139,APAC,Enterprise,2.6,1-3,4,2,Lost
2180,Opportunity,3,45.24,REP_139,APAC,Enterprise,2.6,1-3,4,2,Lost
2180,Quote,4,2.43,REP_139,APAC,Enterprise,2.6,1-3,4,2,Lost
2181,Lead,1,3.64,REP_023,LATAM,SMB,2.9,1-3,3,0,Won
2181,Qualify,2,1.39,REP_023,LATAM,SMB,2.9,1-3,3,0,Won
2181,Opportunity,3,4.85,REP_023,LATAM,SMB,2.9,1-3,3,0,Won
2181,Quote,4,1.8,REP_023,LATAM,SMB,2.9,1-3,3,0,Won
2181,Close,5,1.22,REP_023,LATAM,SMB,2.9,1-3,3,0,Won
2182,Lead,1,6.07,REP_098,North America,Enterprise,6.3,6+,2,4,Won
2182,Qualify,2,6.86,REP_098,North America,Enterprise,6.3,6+,2,4,Won
2182,Opportunity,3,8.86,REP_098,North America,Enterprise,6.3,6+,2,4,Won
2182,Quote,4,11.98,REP_098,North America,Enterprise,6.3,6+,2,4,Won
2182,Close,5,3.76,REP_098,North America,Enterprise,6.3,6+,2,4,Won
2183,Lead,1,1.69,REP_077,North America,SMB,1.2,1-3,3,1,Lost
2183,Qualify,2,1.55,REP_077,North America,SMB,1.2,1-3,3,1,Lost
2184,Lead,1,3.47,REP_033,North America,SMB,2.5,1-3,1,3,Won
2184,Qualify,2,5.0,REP_033,North America,SMB,2.5,1-3,1,3,Won
2184,Opportunity,3,6.48,REP_033,North America,SMB,2.5,1-3,1,3,Won
2184,Quote,4,3.61,REP_033,North America,SMB,2.5,1-3,1,3,Won
2184,Close,5,2.03,REP_033,North America,SMB,2.5,1-3,1,3,Won
2185,Lead,1,2.02,REP_111,North America,SMB,3.3,3-6,1,0,Lost
2185,Qualify,2,4.01,REP_111,North America,SMB,3.3,3-6,1,0,Lost
2185,Opportunity,3,5.01,REP_111,North America,SMB,3.3,3-6,1,0,Lost
2185,Quote,4,0.78,REP_111,North America,SMB,3.3,3-6,1,0,Lost
2186,Lead,1,3.5,REP_058,EMEA,Enterprise,1.7,1-3,3,4,Won
2186,Qualify,2,8.81,REP_058,EMEA,Enterprise,1.7,1-3,3,4,Won
2186,Opportunity,3,5.38,REP_058,EMEA,Enterprise,1.7,1-3,3,4,Won
2186,Quote,4,12.0,REP_058,EMEA,Enterprise,1.7,1-3,3,4,Won
2186,Close,5,8.95,REP_058,EMEA,Enterprise,1.7,1-3,3,4,Won
2187,Lead,1,1.86,REP_034,North America,SMB,5.0,3-6,5,1,Lost
2187,Qualify,2,0.7,REP_034,North America,SMB,5.0,3-6,5,1,Lost
2188,Lead,1,5.43,REP_118,EMEA,Enterprise,2.7,1-3,2,5,Won
2188,Qualify,2,10.33,REP_118,EMEA,Enterprise,2.7,1-3,2,5,Won
2188,Opportunity,3,3.85,REP_118,EMEA,Enterprise,2.7,1-3,2,5,Won
2188,Quote,4,8.76,REP_118,EMEA,Enterprise,2.7,1-3,2,5,Won
2188,Close,5,3.13,REP_118,EMEA,Enterprise,2.7,1-3,2,5,Won
2189,Lead,1,1.05,REP_032,LATAM,SMB,1.4,1-3,3,1,Won
2189,Qualify,2,3.03,REP_032,LATAM,SMB,1.4,1-3,3,1,Won
2189,Opportunity,3,10.4,REP_032,LATAM,SMB,1.4,1-3,3,1,Won
2189,Quote,4,1.6,REP_032,LATAM,SMB,1.4,1-3,3,1,Won
2189,Close,5,2.3,REP_032,LATAM,SMB,1.4,1-3,3,1,Won
2190,Lead,1,2.51,REP_122,EMEA,Mid-Market,0.2,0-1,1,0,Won
2190,Qualify,2,6.6,REP_122,EMEA,Mid-Market,0.2,0-1,1,0,Won
2190,Opportunity,3,17.29,REP_122,EMEA,Mid-Market,0.2,0-1,1,0,Won
2190,Quote,4,8.39,REP_122,EMEA,Mid-Market,0.2,0-1,1,0,Won
2190,Close,5,1.64,REP_122,EMEA,Mid-Market,0.2,0-1,1,0,Won
2191,Lead,1,3.15,REP_030,EMEA,SMB,1.5,1-3,2,0,Won
2191,Qualify,2,2.5,REP_030,EMEA,SMB,1.5,1-3,2,0,Won
2191,Opportunity,3,5.19,REP_030,EMEA,SMB,1.5,1-3,2,0,Won
2191,Quote,4,2.04,REP_030,EMEA,SMB,1.5,1-3,2,0,Won
2191,Close,5,0.57,REP_030,EMEA,SMB,1.5,1-3,2,0,Won
2192,Lead,1,2.3,REP_079,EMEA,SMB,4.8,3-6,4,1,Won
2192,Qualify,2,4.68,REP_079,EMEA,SMB,4.8,3-6,4,1,Won
2192,Opportunity,3,1.66,REP_079,EMEA,SMB,4.8,3-6,4,1,Won
2192,Quote,4,6.99,REP_079,EMEA,SMB,4.8,3-6,4,1,Won
2192,Close,5,0.23,REP_079,EMEA,SMB,4.8,3-6,4,1,Won
2193,Lead,1,1.37,REP_146,North America,Enterprise,5.5,3-6,6,2,Lost
2194,Lead,1,0.43,REP_042,APAC,SMB,2.9,1-3,3,1,Lost
2194,Qualify,2,1.71,REP_042,APAC,SMB,2.9,1-3,3,1,Lost
2195,Lead,1,1.17,REP_139,APAC,Mid-Market,2.6,1-3,4,3,Won
2195,Qualify,2,9.21,REP_139,APAC,Mid-Market,2.6,1-3,4,3,Won
2195,Opportunity,3,22.01,REP_139,APAC,Mid-Market,2.6,1-3,4,3,Won
2195,Quote,4,17.71,REP_139,APAC,Mid-Market,2.6,1-3,4,3,Won
2195,Close,5,2.51,REP_139,APAC,Mid-Market,2.6,1-3,4,3,Won
2196,Lead,1,0.95,REP_130,EMEA,Mid-Market,2.5,1-3,3,2,Won
2196,Qualify,2,1.53,REP_130,EMEA,Mid-Market,2.5,1-3,3,2,Won
2196,Opportunity,3,6.1,REP_130,EMEA,Mid-Market,2.5,1-3,3,2,Won
2196,Quote,4,9.15,REP_130,EMEA,Mid-Market,2.5,1-3,3,2,Won
2196,Close,5,4.34,REP_130,EMEA,Mid-Market,2.5,1-3,3,2,Won
2197,Lead,1,1.08,REP_163,North America,Mid-Market,4.4,3-6,6,4,Won
2197,Qualify,2,10.69,REP_163,North America,Mid-Market,4.4,3-6,6,4,Won
2197,Opportunity,3,17.85,REP_163,North America,Mid-Market,4.4,3-6,6,4,Won
2197,Quote,4,23.94,REP_163,North America,Mid-Market,4.4,3-6,6,4,Won
2197,Close,5,2.5,REP_163,North America,Mid-Market,4.4,3-6,6,4,Won
2198,Lead,1,4.64,REP_031,APAC,Mid-Market,0.8,0-1,3,0,Won
2198,Qualify,2,9.37,REP_031,APAC,Mid-Market,0.8,0-1,3,0,Won
2198,Opportunity,3,20.57,REP_031,APAC,Mid-Market,0.8,0-1,3,0,Won
2198,Quote,4,2.52,REP_031,APAC,Mid-Market,0.8,0-1,3,0,Won
2198,Close,5,1.57,REP_031,APAC,Mid-Market,0.8,0-1,3,0,Won
2199,Lead,1,5.35,REP_129,North America,Enterprise,1.1,1-3,2,2,Lost
2199,Qualify,2,12.19,REP_129,North America,Enterprise,1.1,1-3,2,2,Lost
2199,Opportunity,3,11.37,REP_129,North America,Enterprise,1.1,1-3,2,2,Lost
2199,Quote,4,10.3,REP_129,North America,Enterprise,1.1,1-3,2,2,Lost
2200,Lead,1,3.81,REP_169,North America,Mid-Market,0.2,0-1,1,5,Lost
2200,Qualify,2,5.19,REP_169,North America,Mid-Market,0.2,0-1,1,5,Lost
2200,Opportunity,3,7.77,REP_169,North America,Mid-Market,0.2,0-1,1,5,Lost
2201,Lead,1,7.49,REP_138,EMEA,Mid-Market,4.9,3-6,5,3,Lost
2201,Qualify,2,1.52,REP_138,EMEA,Mid-Market,4.9,3-6,5,3,Lost
2201,Opportunity,3,5.3,REP_138,EMEA,Mid-Market,4.9,3-6,5,3,Lost
2202,Lead,1,4.41,REP_034,North America,Mid-Market,5.0,3-6,2,0,Lost
2202,Qualify,2,3.02,REP_034,North America,Mid-Market,5.0,3-6,2,0,Lost
2202,Opportunity,3,15.65,REP_034,North America,Mid-Market,5.0,3-6,2,0,Lost
2203,Lead,1,1.7,REP_148,EMEA,Mid-Market,6.8,6+,6,5,Lost
2204,Lead,1,0.4,REP_020,EMEA,SMB,4.5,3-6,3,2,Lost
2204,Qualify,2,0.58,REP_020,EMEA,SMB,4.5,3-6,3,2,Lost
2205,Lead,1,1.5,REP_106,EMEA,Mid-Market,5.1,3-6,4,2,Won
2205,Qualify,2,25.61,REP_106,EMEA,Mid-Market,5.1,3-6,4,2,Won
2205,Opportunity,3,5.25,REP_106,EMEA,Mid-Market,5.1,3-6,4,2,Won
2205,Quote,4,0.43,REP_106,EMEA,Mid-Market,5.1,3-6,4,2,Won
2205,Close,5,1.54,REP_106,EMEA,Mid-Market,5.1,3-6,4,2,Won
2206,Lead,1,0.7,REP_090,EMEA,SMB,3.5,3-6,4,0,Lost
2206,Qualify,2,2.6,REP_090,EMEA,SMB,3.5,3-6,4,0,Lost
2206,Opportunity,3,8.4,REP_090,EMEA,SMB,3.5,3-6,4,0,Lost
2206,Quote,4,1.5,REP_090,EMEA,SMB,3.5,3-6,4,0,Lost
2207,Lead,1,3.46,REP_096,EMEA,Mid-Market,3.0,3-6,4,3,Lost
2207,Qualify,2,6.43,REP_096,EMEA,Mid-Market,3.0,3-6,4,3,Lost
2207,Opportunity,3,2.53,REP_096,EMEA,Mid-Market,3.0,3-6,4,3,Lost
2208,Lead,1,4.24,REP_094,North America,Enterprise,1.8,1-3,4,4,Won
2208,Qualify,2,18.14,REP_094,North America,Enterprise,1.8,1-3,4,4,Won
2208,Opportunity,3,15.56,REP_094,North America,Enterprise,1.8,1-3,4,4,Won
2208,Quote,4,22.79,REP_094,North America,Enterprise,1.8,1-3,4,4,Won
2208,Close,5,2.08,REP_094,North America,Enterprise,1.8,1-3,4,4,Won
2209,Lead,1,1.42,REP_006,LATAM,Enterprise,2.4,1-3,4,0,Lost
2210,Lead,1,1.16,REP_092,EMEA,Enterprise,3.3,3-6,2,1,Lost
2210,Qualify,2,12.57,REP_092,EMEA,Enterprise,3.3,3-6,2,1,Lost
2210,Opportunity,3,5.34,REP_092,EMEA,Enterprise,3.3,3-6,2,1,Lost
2211,Lead,1,0.82,REP_169,North America,Mid-Market,0.2,0-1,3,0,Won
2211,Qualify,2,4.08,REP_169,North America,Mid-Market,0.2,0-1,3,0,Won
2211,Opportunity,3,1.59,REP_169,North America,Mid-Market,0.2,0-1,3,0,Won
2211,Quote,4,6.06,REP_169,North America,Mid-Market,0.2,0-1,3,0,Won
2211,Close,5,5.48,REP_169,North America,Mid-Market,0.2,0-1,3,0,Won
2212,Lead,1,2.93,REP_079,EMEA,Mid-Market,4.8,3-6,2,2,Lost
2212,Qualify,2,4.44,REP_079,EMEA,Mid-Market,4.8,3-6,2,2,Lost
2213,Lead,1,2.62,REP_050,North America,SMB,8.2,6+,2,4,Won
2213,Qualify,2,5.91,REP_050,North America,SMB,8.2,6+,2,4,Won
2213,Opportunity,3,6.72,REP_050,North America,SMB,8.2,6+,2,4,Won
2213,Quote,4,10.93,REP_050,North America,SMB,8.2,6+,2,4,Won
2213,Close,5,4.61,REP_050,North America,SMB,8.2,6+,2,4,Won
2214,Lead,1,1.18,REP_180,APAC,Mid-Market,3.7,3-6,1,0,Lost
2214,Qualify,2,6.03,REP_180,APAC,Mid-Market,3.7,3-6,1,0,Lost
2214,Opportunity,3,31.39,REP_180,APAC,Mid-Market,3.7,3-6,1,0,Lost
2214,Quote,4,8.42,REP_180,APAC,Mid-Market,3.7,3-6,1,0,Lost
2215,Lead,1,0.48,REP_018,North America,SMB,1.0,0-1,1,3,Lost
2215,Qualify,2,4.37,REP_018,North America,SMB,1.0,0-1,1,3,Lost
2216,Lead,1,3.07,REP_088,North America,SMB,4.1,3-6,2,3,Won
2216,Qualify,2,0.24,REP_088,North America,SMB,4.1,3-6,2,3,Won
2216,Opportunity,3,0.34,REP_088,North America,SMB,4.1,3-6,2,3,Won
2216,Quote,4,4.13,REP_088,North America,SMB,4.1,3-6,2,3,Won
2216,Close,5,4.01,REP_088,North America,SMB,4.1,3-6,2,3,Won
2217,Lead,1,4.63,REP_093,North America,Enterprise,3.2,3-6,3,0,Won
2217,Qualify,2,2.72,REP_093,North America,Enterprise,3.2,3-6,3,0,Won
2217,Opportunity,3,5.22,REP_093,North America,Enterprise,3.2,3-6,3,0,Won
2217,Quote,4,22.88,REP_093,North America,Enterprise,3.2,3-6,3,0,Won
2217,Close,5,2.04,REP_093,North America,Enterprise,3.2,3-6,3,0,Won
2218,Lead,1,1.71,REP_087,EMEA,Enterprise,2.1,1-3,6,3,Lost
2218,Qualify,2,3.95,REP_087,EMEA,Enterprise,2.1,1-3,6,3,Lost
2218,Opportunity,3,5.2,REP_087,EMEA,Enterprise,2.1,1-3,6,3,Lost
2219,Lead,1,0.45,REP_166,North America,Mid-Market,3.3,3-6,2,1,Lost
2219,Qualify,2,2.73,REP_166,North America,Mid-Market,3.3,3-6,2,1,Lost
2219,Opportunity,3,10.83,REP_166,North America,Mid-Market,3.3,3-6,2,1,Lost
2219,Quote,4,21.49,REP_166,North America,Mid-Market,3.3,3-6,2,1,Lost
2220,Lead,1,1.96,REP_076,North America,SMB,6.7,6+,1,0,Won
2220,Qualify,2,3.78,REP_076,North America,SMB,6.7,6+,1,0,Won
2220,Opportunity,3,0.77,REP_076,North America,SMB,6.7,6+,1,0,Won
2220,Quote,4,0.46,REP_076,North America,SMB,6.7,6+,1,0,Won
2220,Close,5,0.66,REP_076,North America,SMB,6.7,6+,1,0,Won
2221,Lead,1,10.14,REP_176,North America,Mid-Market,2.1,1-3,1,0,Won
2221,Qualify,2,2.92,REP_176,North America,Mid-Market,2.1,1-3,1,0,Won
2221,Opportunity,3,3.37,REP_176,North America,Mid-Market,2.1,1-3,1,0,Won
2221,Quote,4,6.81,REP_176,North America,Mid-Market,2.1,1-3,1,0,Won
2221,Close,5,2.48,REP_176,North America,Mid-Market,2.1,1-3,1,0,Won
2222,Lead,1,0.99,REP_013,EMEA,SMB,6.5,6+,1,1,Lost
2222,Qualify,2,3.76,REP_013,EMEA,SMB,6.5,6+,1,1,Lost
2222,Opportunity,3,1.12,REP_013,EMEA,SMB,6.5,6+,1,1,Lost
2223,Lead,1,1.09,REP_133,EMEA,Enterprise,6.7,6+,5,2,Lost
2224,Lead,1,5.69,REP_107,North America,Enterprise,4.1,3-6,3,4,Won
2224,Qualify,2,2.29,REP_107,North America,Enterprise,4.1,3-6,3,4,Won
2224,Opportunity,3,67.06,REP_107,North America,Enterprise,4.1,3-6,3,4,Won
2224,Quote,4,5.88,REP_107,North America,Enterprise,4.1,3-6,3,4,Won
2224,Close,5,2.06,REP_107,North America,Enterprise,4.1,3-6,3,4,Won
2225,Lead,1,1.66,REP_044,North America,SMB,2.8,1-3,1,0,Lost
2225,Qualify,2,1.56,REP_044,North America,SMB,2.8,1-3,1,0,Lost
2225,Opportunity,3,8.94,REP_044,North America,SMB,2.8,1-3,1,0,Lost
2225,Quote,4,5.12,REP_044,North America,SMB,2.8,1-3,1,0,Lost
2226,Lead,1,0.45,REP_042,APAC,SMB,2.9,1-3,5,2,Won
2226,Qualify,2,4.79,REP_042,APAC,SMB,2.9,1-3,5,2,Won
2226,Opportunity,3,8.49,REP_042,APAC,SMB,2.9,1-3,5,2,Won
2226,Quote,4,6.36,REP_042,APAC,SMB,2.9,1-3,5,2,Won
2226,Close,5,0.83,REP_042,APAC,SMB,2.9,1-3,5,2,Won
2227,Lead,1,2.49,REP_130,EMEA,SMB,2.5,1-3,1,1,Lost
2227,Qualify,2,6.31,REP_130,EMEA,SMB,2.5,1-3,1,1,Lost
2227,Opportunity,3,10.77,REP_130,EMEA,SMB,2.5,1-3,1,1,Lost
2228,Lead,1,0.93,REP_115,North America,SMB,3.5,3-6,2,1,Won
2228,Qualify,2,3.46,REP_115,North America,SMB,3.5,3-6,2,1,Won
2228,Opportunity,3,12.26,REP_115,North America,SMB,3.5,3-6,2,1,Won
2228,Quote,4,10.7,REP_115,North America,SMB,3.5,3-6,2,1,Won
2228,Close,5,3.18,REP_115,North America,SMB,3.5,3-6,2,1,Won
2229,Lead,1,2.71,REP_111,North America,SMB,3.3,3-6,2,2,Won
2229,Qualify,2,9.12,REP_111,North America,SMB,3.3,3-6,2,2,Won
2229,Opportunity,3,6.98,REP_111,North America,SMB,3.3,3-6,2,2,Won
2229,Quote,4,0.97,REP_111,North America,SMB,3.3,3-6,2,2,Won
2229,Close,5,1.84,REP_111,North America,SMB,3.3,3-6,2,2,Won
2230,Lead,1,1.75,REP_010,North America,SMB,3.6,3-6,2,4,Won
2230,Qualify,2,2.22,REP_010,North America,SMB,3.6,3-6,2,4,Won
2230,Opportunity,3,5.81,REP_010,North America,SMB,3.6,3-6,2,4,Won
2230,Quote,4,7.38,REP_010,North America,SMB,3.6,3-6,2,4,Won
2230,Close,5,0.53,REP_010,North America,SMB,3.6,3-6,2,4,Won
2231,Lead,1,2.68,REP_108,North America,SMB,1.0,0-1,1,1,Lost
2231,Qualify,2,3.18,REP_108,North America,SMB,1.0,0-1,1,1,Lost
2231,Opportunity,3,12.26,REP_108,North America,SMB,1.0,0-1,1,1,Lost
2232,Lead,1,2.92,REP_177,North America,SMB,4.8,3-6,1,5,Lost
2232,Qualify,2,1.24,REP_177,North America,SMB,4.8,3-6,1,5,Lost
2233,Lead,1,0.59,REP_004,EMEA,SMB,5.8,3-6,5,3,Won
2233,Qualify,2,1.87,REP_004,EMEA,SMB,5.8,3-6,5,3,Won
2233,Opportunity,3,2.3,REP_004,EMEA,SMB,5.8,3-6,5,3,Won
2233,Quote,4,3.98,REP_004,EMEA,SMB,5.8,3-6,5,3,Won
2233,Close,5,1.73,REP_004,EMEA,SMB,5.8,3-6,5,3,Won
2234,Lead,1,1.97,REP_085,North America,Mid-Market,2.7,1-3,2,0,Won
2234,Qualify,2,0.43,REP_085,North America,Mid-Market,2.7,1-3,2,0,Won
2234,Opportunity,3,8.1,REP_085,North America,Mid-Market,2.7,1-3,2,0,Won
2234,Quote,4,1.49,REP_085,North America,Mid-Market,2.7,1-3,2,0,Won
2234,Close,5,1.56,REP_085,North America,Mid-Market,2.7,1-3,2,0,Won
2235,Lead,1,0.92,REP_089,North America,SMB,5.2,3-6,4,0,Won
2235,Qualify,2,3.21,REP_089,North America,SMB,5.2,3-6,4,0,Won
2235,Opportunity,3,9.18,REP_089,North America,SMB,5.2,3-6,4,0,Won
2235,Quote,4,5.03,REP_089,North America,SMB,5.2,3-6,4,0,Won
2235,Close,5,10.15,REP_089,North America,SMB,5.2,3-6,4,0,Won
2236,Lead,1,1.03,REP_162,APAC,Enterprise,5.5,3-6,1,1,Lost
2236,Qualify,2,12.39,REP_162,APAC,Enterprise,5.5,3-6,1,1,Lost
2236,Opportunity,3,28.26,REP_162,APAC,Enterprise,5.5,3-6,1,1,Lost
2237,Lead,1,0.97,REP_051,North America,SMB,7.0,6+,1,1,Won
2237,Qualify,2,4.63,REP_051,North America,SMB,7.0,6+,1,1,Won
2237,Opportunity,3,8.37,REP_051,North America,SMB,7.0,6+,1,1,Won
2237,Quote,4,6.11,REP_051,North America,SMB,7.0,6+,1,1,Won
2237,Close,5,2.19,REP_051,North America,SMB,7.0,6+,1,1,Won
2238,Lead,1,1.12,REP_086,North America,SMB,3.7,3-6,4,2,Lost
2238,Qualify,2,0.94,REP_086,North America,SMB,3.7,3-6,4,2,Lost
2239,Lead,1,0.91,REP_130,EMEA,SMB,2.5,1-3,5,5,Lost
2239,Qualify,2,3.2,REP_130,EMEA,SMB,2.5,1-3,5,5,Lost
2239,Opportunity,3,8.25,REP_130,EMEA,SMB,2.5,1-3,5,5,Lost
2240,Lead,1,8.19,REP_011,North America,Mid-Market,0.8,0-1,3,0,Won
2240,Qualify,2,10.49,REP_011,North America,Mid-Market,0.8,0-1,3,0,Won
2240,Opportunity,3,8.25,REP_011,North America,Mid-Market,0.8,0-1,3,0,Won
2240,Quote,4,7.05,REP_011,North America,Mid-Market,0.8,0-1,3,0,Won
2240,Close,5,0.35,REP_011,North America,Mid-Market,0.8,0-1,3,0,Won
2241,Lead,1,1.46,REP_145,North America,SMB,2.8,1-3,1,4,Won
2241,Qualify,2,6.48,REP_145,North America,SMB,2.8,1-3,1,4,Won
2241,Opportunity,3,6.02,REP_145,North America,SMB,2.8,1-3,1,4,Won
2241,Quote,4,6.26,REP_145,North America,SMB,2.8,1-3,1,4,Won
2241,Close,5,4.46,REP_145,North America,SMB,2.8,1-3,1,4,Won
2242,Lead,1,0.6,REP_148,EMEA,Mid-Market,6.8,6+,1,1,Lost
2242,Qualify,2,4.37,REP_148,EMEA,Mid-Market,6.8,6+,1,1,Lost
2243,Lead,1,0.54,REP_130,EMEA,SMB,2.5,1-3,2,2,Lost
2243,Qualify,2,2.54,REP_130,EMEA,SMB,2.5,1-3,2,2,Lost
2243,Opportunity,3,6.33,REP_130,EMEA,SMB,2.5,1-3,2,2,Lost
2243,Quote,4,7.41,REP_130,EMEA,SMB,2.5,1-3,2,2,Lost
2244,Lead,1,3.3,REP_117,APAC,Enterprise,0.2,0-1,1,3,Won
2244,Qualify,2,16.44,REP_117,APAC,Enterprise,0.2,0-1,1,3,Won
2244,Opportunity,3,16.38,REP_117,APAC,Enterprise,0.2,0-1,1,3,Won
2244,Quote,4,5.63,REP_117,APAC,Enterprise,0.2,0-1,1,3,Won
2244,Close,5,2.28,REP_117,APAC,Enterprise,0.2,0-1,1,3,Won
2245,Lead,1,0.52,REP_135,EMEA,SMB,4.1,3-6,2,1,Won
2245,Qualify,2,1.75,REP_135,EMEA,SMB,4.1,3-6,2,1,Won
2245,Opportunity,3,5.71,REP_135,EMEA,SMB,4.1,3-6,2,1,Won
2245,Quote,4,2.35,REP_135,EMEA,SMB,4.1,3-6,2,1,Won
2245,Close,5,6.66,REP_135,EMEA,SMB,4.1,3-6,2,1,Won
2246,Lead,1,0.41,REP_141,EMEA,SMB,1.8,1-3,1,1,Lost
2246,Qualify,2,5.16,REP_141,EMEA,SMB,1.8,1-3,1,1,Lost
2246,Opportunity,3,3.89,REP_141,EMEA,SMB,1.8,1-3,1,1,Lost
2247,Lead,1,3.88,REP_163,North America,Enterprise,4.4,3-6,5,5,Won
2247,Qualify,2,12.52,REP_163,North America,Enterprise,4.4,3-6,5,5,Won
2247,Opportunity,3,4.67,REP_163,North America,Enterprise,4.4,3-6,5,5,Won
2247,Quote,4,13.82,REP_163,North America,Enterprise,4.4,3-6,5,5,Won
2247,Close,5,9.69,REP_163,North America,Enterprise,4.4,3-6,5,5,Won
2248,Lead,1,1.52,REP_078,EMEA,SMB,2.7,1-3,3,3,Lost
2248,Qualify,2,4.81,REP_078,EMEA,SMB,2.7,1-3,3,3,Lost
2248,Opportunity,3,3.19,REP_078,EMEA,SMB,2.7,1-3,3,3,Lost
2249,Lead,1,0.39,REP_083,APAC,SMB,0.5,0-1,0,0,Won
2249,Qualify,2,0.3,REP_083,APAC,SMB,0.5,0-1,0,0,Won
2249,Opportunity,3,0.7,REP_083,APAC,SMB,0.5,0-1,0,0,Won
2249,Quote,4,1.88,REP_083,APAC,SMB,0.5,0-1,0,0,Won
2249,Close,5,2.33,REP_083,APAC,SMB,0.5,0-1,0,0,Won
2250,Lead,1,4.64,REP_115,North America,Enterprise,3.5,3-6,2,1,Won
